entry_id,source_row_id,source_key,source_file,source_line,arc,section,source_id,title,entry_kind,primary_domain,domain_tags,source_domain_tags,desire_phases,entity_id_candidate,subject_slot_candidate,subject_ids,host_id_candidate,current_holder,canon_tier,classification_basis,review_flags,canon_promotion
NC-CL-R-000787,NC-CL-S-000258,docs/09_collection/ga7-collection-registry-v1.md#G7-P03,docs/09_collection/ga7-collection-registry-v1.md,55,GA7,Route-War People and Relationship Targets,G7-P03,RF-L02 Continuity Corridor Administrator,STATE_TRANSITION,C1,C1|C8,C1|C8,SYNERGY|COMPLETION_LEGACY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,HEURISTIC_PROVISIONAL,CATEGORY_REVIEW_REQUIRED|ENTITY_MERGE_REQUIRED,NONE
NC-CL-R-000788,NC-CL-S-000258,docs/09_collection/ga7-collection-registry-v1.md#G7-P03,docs/09_collection/ga7-collection-registry-v1.md,55,GA7,Route-War People and Relationship Targets,G7-P03,RF-L02 Continuity Corridor Administrator,LOSS_OBLIGATION,C1,C1|C8,C1|C8,SYNERGY|COMPLETION_LEGACY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,HEURISTIC_PROVISIONAL,CATEGORY_REVIEW_REQUIRED|ENTITY_MERGE_REQUIRED,NONE
NC-CL-R-000789,NC-CL-S-000259,docs/09_collection/ga7-collection-registry-v1.md#G7-P04,docs/09_collection/ga7-collection-registry-v1.md,66,GA7,Route-War People and Relationship Targets,G7-P04,RF-L03 Scorched Route Commander,ENTITY,C1,C1|C8,C1|C8,SYNERGY|COMPLETION_LEGACY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,HEURISTIC_PROVISIONAL,CATEGORY_REVIEW_REQUIRED|ENTITY_MERGE_REQUIRED,NONE
NC-CL-R-000790,NC-CL-S-000259,docs/09_collection/ga7-collection-registry-v1.md#G7-P04,docs/09_collection/ga7-collection-registry-v1.md,66,GA7,Route-War People and Relationship Targets,G7-P04,RF-L03 Scorched Route Commander,RELATIONSHIP,C1,C1|C8,C1|C8,SYNERGY|COMPLETION_LEGACY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,HEURISTIC_PROVISIONAL,CATEGORY_REVIEW_REQUIRED|ENTITY_MERGE_REQUIRED,NONE
NC-CL-R-000791,NC-CL-S-000259,docs/09_collection/ga7-collection-registry-v1.md#G7-P04,docs/09_collection/ga7-collection-registry-v1.md,66,GA7,Route-War People and Relationship Targets,G7-P04,RF-L03 Scorched Route Commander,STATE_TRANSITION,C1,C1|C8,C1|C8,SYNERGY|COMPLETION_LEGACY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,HEURISTIC_PROVISIONAL,CATEGORY_REVIEW_REQUIRED|ENTITY_MERGE_REQUIRED,NONE
NC-CL-R-000792,NC-CL-S-000259,docs/09_collection/ga7-collection-registry-v1.md#G7-P04,docs/09_collection/ga7-collection-registry-v1.md,66,GA7,Route-War People and Relationship Targets,G7-P04,RF-L03 Scorched Route Commander,LOSS_OBLIGATION,C1,C1|C8,C1|C8,SYNERGY|COMPLETION_LEGACY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,HEURISTIC_PROVISIONAL,CATEGORY_REVIEW_REQUIRED|ENTITY_MERGE_REQUIRED,NONE
NC-CL-R-000793,NC-CL-S-000260,docs/09_collection/ga7-collection-registry-v1.md#G7-P05,docs/09_collection/ga7-collection-registry-v1.md,77,GA7,Route-War People and Relationship Targets,G7-P05,RF-L04 Local Node/Civic Leader,ENTITY,C1,C1|C8,C1|C8,ACQUISITION|SYNERGY|COMPLETION_LEGACY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,HEURISTIC_PROVISIONAL,CATEGORY_REVIEW_REQUIRED|ENTITY_MERGE_REQUIRED,NONE
NC-CL-R-000794,NC-CL-S-000260,docs/09_collection/ga7-collection-registry-v1.md#G7-P05,docs/09_collection/ga7-collection-registry-v1.md,77,GA7,Route-War People and Relationship Targets,G7-P05,RF-L04 Local Node/Civic Leader,RELATIONSHIP,C1,C1|C8,C1|C8,ACQUISITION|SYNERGY|COMPLETION_LEGACY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,HEURISTIC_PROVISIONAL,CATEGORY_REVIEW_REQUIRED|ENTITY_MERGE_REQUIRED,NONE
NC-CL-R-000795,NC-CL-S-000260,docs/09_collection/ga7-collection-registry-v1.md#G7-P05,docs/09_collection/ga7-collection-registry-v1.md,77,GA7,Route-War People and Relationship Targets,G7-P05,RF-L04 Local Node/Civic Leader,STATE_TRANSITION,C1,C1|C8,C1|C8,ACQUISITION|SYNERGY|COMPLETION_LEGACY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,HEURISTIC_PROVISIONAL,CATEGORY_REVIEW_REQUIRED|ENTITY_MERGE_REQUIRED,NONE
NC-CL-R-000796,NC-CL-S-000260,docs/09_collection/ga7-collection-registry-v1.md#G7-P05,docs/09_collection/ga7-collection-registry-v1.md,77,GA7,Route-War People and Relationship Targets,G7-P05,RF-L04 Local Node/Civic Leader,LOSS_OBLIGATION,C1,C1|C8,C1|C8,ACQUISITION|SYNERGY|COMPLETION_LEGACY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,HEURISTIC_PROVISIONAL,CATEGORY_REVIEW_REQUIRED|ENTITY_MERGE_REQUIRED,NONE
NC-CL-R-000797,NC-CL-S-000261,docs/09_collection/ga7-collection-registry-v1.md#G7-P06,docs/09_collection/ga7-collection-registry-v1.md,88,GA7,Route-War People and Relationship Targets,G7-P06,RF-L05 Dependent-Region Advocate,ENTITY,C8,C8,C8,ACQUISITION|SYNERGY|COMPLETION_LEGACY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,HEURISTIC_PROVISIONAL,CATEGORY_REVIEW_REQUIRED|ENTITY_MERGE_REQUIRED,NONE
NC-CL-R-000798,NC-CL-S-000261,docs/09_collection/ga7-collection-registry-v1.md#G7-P06,docs/09_collection/ga7-collection-registry-v1.md,88,GA7,Route-War People and Relationship Targets,G7-P06,RF-L05 Dependent-Region Advocate,RELATIONSHIP,C8,C8,C8,ACQUISITION|SYNERGY|COMPLETION_LEGACY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,HEURISTIC_PROVISIONAL,CATEGORY_REVIEW_REQUIRED|ENTITY_MERGE_REQUIRED,NONE
NC-CL-R-000799,NC-CL-S-000261,docs/09_collection/ga7-collection-registry-v1.md#G7-P06,docs/09_collection/ga7-collection-registry-v1.md,88,GA7,Route-War People and Relationship Targets,G7-P06,RF-L05 Dependent-Region Advocate,STATE_TRANSITION,C8,C8,C8,ACQUISITION|SYNERGY|COMPLETION_LEGACY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,HEURISTIC_PROVISIONAL,CATEGORY_REVIEW_REQUIRED|ENTITY_MERGE_REQUIRED,NONE
NC-CL-R-000800,NC-CL-S-000261,docs/09_collection/ga7-collection-registry-v1.md#G7-P06,docs/09_collection/ga7-collection-registry-v1.md,88,GA7,Route-War People and Relationship Targets,G7-P06,RF-L05 Dependent-Region Advocate,LOSS_OBLIGATION,C8,C8,C8,ACQUISITION|SYNERGY|COMPLETION_LEGACY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,HEURISTIC_PROVISIONAL,CATEGORY_REVIEW_REQUIRED|ENTITY_MERGE_REQUIRED,NONE
NC-CL-R-000801,NC-CL-S-000262,docs/09_collection/ga7-collection-registry-v1.md#G7-P07,docs/09_collection/ga7-collection-registry-v1.md,99,GA7,Route-War People and Relationship Targets,G7-P07,E-001 / Independence Counterexample,RELATIONSHIP,C1,C1|C8,C1|C8,SYNERGY|COMPLETION_LEGACY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,HEURISTIC_PROVISIONAL,CATEGORY_REVIEW_REQUIRED|ENTITY_MERGE_REQUIRED,NONE
NC-CL-R-000802,NC-CL-S-000262,docs/09_collection/ga7-collection-registry-v1.md#G7-P07,docs/09_collection/ga7-collection-registry-v1.md,99,GA7,Route-War People and Relationship Targets,G7-P07,E-001 / Independence Counterexample,STATE_TRANSITION,C1,C1|C8,C1|C8,SYNERGY|COMPLETION_LEGACY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,HEURISTIC_PROVISIONAL,CATEGORY_REVIEW_REQUIRED|ENTITY_MERGE_REQUIRED,NONE
NC-CL-R-000803,NC-CL-S-000262,docs/09_collection/ga7-collection-registry-v1.md#G7-P07,docs/09_collection/ga7-collection-registry-v1.md,99,GA7,Route-War People and Relationship Targets,G7-P07,E-001 / Independence Counterexample,LOSS_OBLIGATION,C1,C1|C8,C1|C8,SYNERGY|COMPLETION_LEGACY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,HEURISTIC_PROVISIONAL,CATEGORY_REVIEW_REQUIRED|ENTITY_MERGE_REQUIRED,NONE
NC-CL-R-000804,NC-CL-S-000263,docs/09_collection/ga7-collection-registry-v1.md#G7-P08,docs/09_collection/ga7-collection-registry-v1.md,110,GA7,Route-War People and Relationship Targets,G7-P08,Blood Admiral Incident Victim/Survivor Networks,ENTITY,C1,C1,C1,ACQUISITION|SYNERGY|COMPLETION_LEGACY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,HEURISTIC_PROVISIONAL,CATEGORY_REVIEW_REQUIRED|ENTITY_MERGE_REQUIRED,NONE
NC-CL-R-000805,NC-CL-S-000263,docs/09_collection/ga7-collection-registry-v1.md#G7-P08,docs/09_collection/ga7-collection-registry-v1.md,110,GA7,Route-War People and Relationship Targets,G7-P08,Blood Admiral Incident Victim/Survivor Networks,RELATIONSHIP,C1,C1,C1,ACQUISITION|SYNERGY|COMPLETION_LEGACY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,HEURISTIC_PROVISIONAL,CATEGORY_REVIEW_REQUIRED|ENTITY_MERGE_REQUIRED,NONE
NC-CL-R-000806,NC-CL-S-000263,docs/09_collection/ga7-collection-registry-v1.md#G7-P08,docs/09_collection/ga7-collection-registry-v1.md,110,GA7,Route-War People and Relationship Targets,G7-P08,Blood Admiral Incident Victim/Survivor Networks,STATE_TRANSITION,C1,C1,C1,ACQUISITION|SYNERGY|COMPLETION_LEGACY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,HEURISTIC_PROVISIONAL,CATEGORY_REVIEW_REQUIRED|ENTITY_MERGE_REQUIRED,NONE
NC-CL-R-000807,NC-CL-S-000263,docs/09_collection/ga7-collection-registry-v1.md#G7-P08,docs/09_collection/ga7-collection-registry-v1.md,110,GA7,Route-War People and Relationship Targets,G7-P08,Blood Admiral Incident Victim/Survivor Networks,LOSS_OBLIGATION,C1,C1,C1,ACQUISITION|SYNERGY|COMPLETION_LEGACY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,HEURISTIC_PROVISIONAL,CATEGORY_REVIEW_REQUIRED|ENTITY_MERGE_REQUIRED,NONE
NC-CL-R-000808,NC-CL-S-000264,docs/09_collection/ga7-collection-registry-v1.md#G7-P09,docs/09_collection/ga7-collection-registry-v1.md,121,GA7,Route-War People and Relationship Targets,G7-P09,Route Office Successors/Delegated Commanders,ENTITY,C1,C1|C7|C8,C1|C7|C8,SYNERGY|COMPLETION_LEGACY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,HEURISTIC_PROVISIONAL,CATEGORY_REVIEW_REQUIRED|ENTITY_MERGE_REQUIRED,NONE
NC-CL-R-000809,NC-CL-S-000264,docs/09_collection/ga7-collection-registry-v1.md#G7-P09,docs/09_collection/ga7-collection-registry-v1.md,121,GA7,Route-War People and Relationship Targets,G7-P09,Route Office Successors/Delegated Commanders,RELATIONSHIP,C1,C1|C7|C8,C1|C7|C8,SYNERGY|COMPLETION_LEGACY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,HEURISTIC_PROVISIONAL,CATEGORY_REVIEW_REQUIRED|ENTITY_MERGE_REQUIRED,NONE
NC-CL-R-000810,NC-CL-S-000264,docs/09_collection/ga7-collection-registry-v1.md#G7-P09,docs/09_collection/ga7-collection-registry-v1.md,121,GA7,Route-War People and Relationship Targets,G7-P09,Route Office Successors/Delegated Commanders,STATE_TRANSITION,C1,C1|C7|C8,C1|C7|C8,SYNERGY|COMPLETION_LEGACY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,HEURISTIC_PROVISIONAL,CATEGORY_REVIEW_REQUIRED|ENTITY_MERGE_REQUIRED,NONE
NC-CL-R-000811,NC-CL-S-000264,docs/09_collection/ga7-collection-registry-v1.md#G7-P09,docs/09_collection/ga7-collection-registry-v1.md,121,GA7,Route-War People and Relationship Targets,G7-P09,Route Office Successors/Delegated Commanders,LOSS_OBLIGATION,C1,C1|C7|C8,C1|C7|C8,SYNERGY|COMPLETION_LEGACY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,HEURISTIC_PROVISIONAL,CATEGORY_REVIEW_REQUIRED|ENTITY_MERGE_REQUIRED,NONE
NC-CL-R-000812,NC-CL-S-000265,docs/09_collection/ga7-collection-registry-v1.md#G7-R01,docs/09_collection/ga7-collection-registry-v1.md,136,GA7,"Federation, Service and Denial Authority Targets",G7-R01,Post-Orpheus Route Obligation Map,ENTITY,C7,C7|C8,C7|C8,SYNERGY|COMPLETION_LEGACY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,HEURISTIC_PROVISIONAL,CATEGORY_REVIEW_REQUIRED|ENTITY_MERGE_REQUIRED,NONE
NC-CL-R-000813,NC-CL-S-000265,docs/09_collection/ga7-collection-registry-v1.md#G7-R01,docs/09_collection/ga7-collection-registry-v1.md,136,GA7,"Federation, Service and Denial Authority Targets",G7-R01,Post-Orpheus Route Obligation Map,CONTROL_CLAIM,C7,C7|C8,C7|C8,SYNERGY|COMPLETION_LEGACY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,HEURISTIC_PROVISIONAL,CATEGORY_REVIEW_REQUIRED|ENTITY_MERGE_REQUIRED,NONE
NC-CL-R-000814,NC-CL-S-000265,docs/09_collection/ga7-collection-registry-v1.md#G7-R01,docs/09_collection/ga7-collection-registry-v1.md,136,GA7,"Federation, Service and Denial Authority Targets",G7-R01,Post-Orpheus Route Obligation Map,STATE_TRANSITION,C7,C7|C8,C7|C8,SYNERGY|COMPLETION_LEGACY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,HEURISTIC_PROVISIONAL,CATEGORY_REVIEW_REQUIRED|ENTITY_MERGE_REQUIRED,NONE
NC-CL-R-000815,NC-CL-S-000265,docs/09_collection/ga7-collection-registry-v1.md#G7-R01,docs/09_collection/ga7-collection-registry-v1.md,136,GA7,"Federation, Service and Denial Authority Targets",G7-R01,Post-Orpheus Route Obligation Map,LOSS_OBLIGATION,C7,C7|C8,C7|C8,SYNERGY|COMPLETION_LEGACY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,HEURISTIC_PROVISIONAL,CATEGORY_REVIEW_REQUIRED|ENTITY_MERGE_REQUIRED,NONE
NC-CL-R-000816,NC-CL-S-000266,docs/09_collection/ga7-collection-registry-v1.md#G7-R02,docs/09_collection/ga7-collection-registry-v1.md,150,GA7,"Federation, Service and Denial Authority Targets",G7-R02,Controlled Passage and Compensation Precedent,ENTITY,C7,C7|C8,C7|C8,SYNERGY|COMPLETION_LEGACY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,HEURISTIC_PROVISIONAL,CATEGORY_REVIEW_REQUIRED|ENTITY_MERGE_REQUIRED,NONE
NC-CL-R-000817,NC-CL-S-000266,docs/09_collection/ga7-collection-registry-v1.md#G7-R02,docs/09_collection/ga7-collection-registry-v1.md,150,GA7,"Federation, Service and Denial Authority Targets",G7-R02,Controlled Passage and Compensation Precedent,CONTROL_CLAIM,C7,C7|C8,C7|C8,SYNERGY|COMPLETION_LEGACY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,HEURISTIC_PROVISIONAL,CATEGORY_REVIEW_REQUIRED|ENTITY_MERGE_REQUIRED,NONE
NC-CL-R-000818,NC-CL-S-000266,docs/09_collection/ga7-collection-registry-v1.md#G7-R02,docs/09_collection/ga7-collection-registry-v1.md,150,GA7,"Federation, Service and Denial Authority Targets",G7-R02,Controlled Passage and Compensation Precedent,STATE_TRANSITION,C7,C7|C8,C7|C8,SYNERGY|COMPLETION_LEGACY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,HEURISTIC_PROVISIONAL,CATEGORY_REVIEW_REQUIRED|ENTITY_MERGE_REQUIRED,NONE
NC-CL-R-000819,NC-CL-S-000266,docs/09_collection/ga7-collection-registry-v1.md#G7-R02,docs/09_collection/ga7-collection-registry-v1.md,150,GA7,"Federation, Service and Denial Authority Targets",G7-R02,Controlled Passage and Compensation Precedent,LOSS_OBLIGATION,C7,C7|C8,C7|C8,SYNERGY|COMPLETION_LEGACY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,HEURISTIC_PROVISIONAL,CATEGORY_REVIEW_REQUIRED|ENTITY_MERGE_REQUIRED,NONE
NC-CL-R-000820,NC-CL-S-000266,docs/09_collection/ga7-collection-registry-v1.md#G7-R02,docs/09_collection/ga7-collection-registry-v1.md,150,GA7,"Federation, Service and Denial Authority Targets",G7-R02,Controlled Passage and Compensation Precedent,NARRATIVE_PROMISE,C7,C7|C8,C7|C8,SYNERGY|COMPLETION_LEGACY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,HEURISTIC_PROVISIONAL,CATEGORY_REVIEW_REQUIRED|ENTITY_MERGE_REQUIRED,NONE
NC-CL-R-000821,NC-CL-S-000267,docs/09_collection/ga7-collection-registry-v1.md#G7-R03,docs/09_collection/ga7-collection-registry-v1.md,164,GA7,"Federation, Service and Denial Authority Targets",G7-R03,Federation Emergency Mandate,ENTITY,C7,C7,C7,SYNERGY|COMPLETION_LEGACY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,HEURISTIC_PROVISIONAL,CATEGORY_REVIEW_REQUIRED|ENTITY_MERGE_REQUIRED,NONE
NC-CL-R-000822,NC-CL-S-000267,docs/09_collection/ga7-collection-registry-v1.md#G7-R03,docs/09_collection/ga7-collection-registry-v1.md,164,GA7,"Federation, Service and Denial Authority Targets",G7-R03,Federation Emergency Mandate,CONTROL_CLAIM,C7,C7,C7,SYNERGY|COMPLETION_LEGACY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,HEURISTIC_PROVISIONAL,CATEGORY_REVIEW_REQUIRED|ENTITY_MERGE_REQUIRED,NONE
NC-CL-R-000823,NC-CL-S-000267,docs/09_collection/ga7-collection-registry-v1.md#G7-R03,docs/09_collection/ga7-collection-registry-v1.md,164,GA7,"Federation, Service and Denial Authority Targets",G7-R03,Federation Emergency Mandate,STATE_TRANSITION,C7,C7,C7,SYNERGY|COMPLETION_LEGACY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,HEURISTIC_PROVISIONAL,CATEGORY_REVIEW_REQUIRED|ENTITY_MERGE_REQUIRED,NONE
NC-CL-R-000824,NC-CL-S-000267,docs/09_collection/ga7-collection-registry-v1.md#G7-R03,docs/09_collection/ga7-collection-registry-v1.md,164,GA7,"Federation, Service and Denial Authority Targets",G7-R03,Federation Emergency Mandate,LOSS_OBLIGATION,C7,C7,C7,SYNERGY|COMPLETION_LEGACY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,HEURISTIC_PROVISIONAL,CATEGORY_REVIEW_REQUIRED|ENTITY_MERGE_REQUIRED,NONE
NC-CL-R-000825,NC-CL-S-000268,docs/09_collection/ga7-collection-registry-v1.md#G7-R04,docs/09_collection/ga7-collection-registry-v1.md,178,GA7,"Federation, Service and Denial Authority Targets",G7-R04,Federation–Continuity Minimum Corridor Link,ENTITY,C7,C7|C8,C7|C8,ACQUISITION|SYNERGY|COMPLETION_LEGACY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,HEURISTIC_PROVISIONAL,CATEGORY_REVIEW_REQUIRED|ENTITY_MERGE_REQUIRED,NONE
NC-CL-R-000826,NC-CL-S-000268,docs/09_collection/ga7-collection-registry-v1.md#G7-R04,docs/09_collection/ga7-collection-registry-v1.md,178,GA7,"Federation, Service and Denial Authority Targets",G7-R04,Federation–Continuity Minimum Corridor Link,CONTROL_CLAIM,C7,C7|C8,C7|C8,ACQUISITION|SYNERGY|COMPLETION_LEGACY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,HEURISTIC_PROVISIONAL,CATEGORY_REVIEW_REQUIRED|ENTITY_MERGE_REQUIRED,NONE
NC-CL-R-000827,NC-CL-S-000268,docs/09_collection/ga7-collection-registry-v1.md#G7-R04,docs/09_collection/ga7-collection-registry-v1.md,178,GA7,"Federation, Service and Denial Authority Targets",G7-R04,Federation–Continuity Minimum Corridor Link,STATE_TRANSITION,C7,C7|C8,C7|C8,ACQUISITION|SYNERGY|COMPLETION_LEGACY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,HEURISTIC_PROVISIONAL,CATEGORY_REVIEW_REQUIRED|ENTITY_MERGE_REQUIRED,NONE
NC-CL-R-000828,NC-CL-S-000268,docs/09_collection/ga7-collection-registry-v1.md#G7-R04,docs/09_collection/ga7-collection-registry-v1.md,178,GA7,"Federation, Service and Denial Authority Targets",G7-R04,Federation–Continuity Minimum Corridor Link,LOSS_OBLIGATION,C7,C7|C8,C7|C8,ACQUISITION|SYNERGY|COMPLETION_LEGACY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,HEURISTIC_PROVISIONAL,CATEGORY_REVIEW_REQUIRED|ENTITY_MERGE_REQUIRED,NONE
NC-CL-R-000829,NC-CL-S-000269,docs/09_collection/ga7-collection-registry-v1.md#G7-R05,docs/09_collection/ga7-collection-registry-v1.md,192,GA7,"Federation, Service and Denial Authority Targets",G7-R05,Denial Signature and Delegation Map,CONTROL_CLAIM,C7,C7,C7,SYNERGY|COMPLETION_LEGACY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,HEURISTIC_PROVISIONAL,CATEGORY_REVIEW_REQUIRED|ENTITY_MERGE_REQUIRED,NONE
NC-CL-R-000830,NC-CL-S-000269,docs/09_collection/ga7-collection-registry-v1.md#G7-R05,docs/09_collection/ga7-collection-registry-v1.md,192,GA7,"Federation, Service and Denial Authority Targets",G7-R05,Denial Signature and Delegation Map,STATE_TRANSITION,C7,C7,C7,SYNERGY|COMPLETION_LEGACY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,HEURISTIC_PROVISIONAL,CATEGORY_REVIEW_REQUIRED|ENTITY_MERGE_REQUIRED,NONE
NC-CL-R-000831,NC-CL-S-000269,docs/09_collection/ga7-collection-registry-v1.md#G7-R05,docs/09_collection/ga7-collection-registry-v1.md,192,GA7,"Federation, Service and Denial Authority Targets",G7-R05,Denial Signature and Delegation Map,LOSS_OBLIGATION,C7,C7,C7,SYNERGY|COMPLETION_LEGACY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,HEURISTIC_PROVISIONAL,CATEGORY_REVIEW_REQUIRED|ENTITY_MERGE_REQUIRED,NONE
NC-CL-R-000832,NC-CL-S-000270,docs/09_collection/ga7-collection-registry-v1.md#G7-R06,docs/09_collection/ga7-collection-registry-v1.md,206,GA7,"Federation, Service and Denial Authority Targets",G7-R06,Layered Denial Registry D0–D4,CONTROL_CLAIM,C7,C7,C7,SYNERGY|COMPLETION_LEGACY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,HEURISTIC_PROVISIONAL,CATEGORY_REVIEW_REQUIRED|ENTITY_MERGE_REQUIRED,NONE
NC-CL-R-000833,NC-CL-S-000270,docs/09_collection/ga7-collection-registry-v1.md#G7-R06,docs/09_collection/ga7-collection-registry-v1.md,206,GA7,"Federation, Service and Denial Authority Targets",G7-R06,Layered Denial Registry D0–D4,STATE_TRANSITION,C7,C7,C7,SYNERGY|COMPLETION_LEGACY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,HEURISTIC_PROVISIONAL,CATEGORY_REVIEW_REQUIRED|ENTITY_MERGE_REQUIRED,NONE
NC-CL-R-000834,NC-CL-S-000270,docs/09_collection/ga7-collection-registry-v1.md#G7-R06,docs/09_collection/ga7-collection-registry-v1.md,206,GA7,"Federation, Service and Denial Authority Targets",G7-R06,Layered Denial Registry D0–D4,LOSS_OBLIGATION,C7,C7,C7,SYNERGY|COMPLETION_LEGACY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,HEURISTIC_PROVISIONAL,CATEGORY_REVIEW_REQUIRED|ENTITY_MERGE_REQUIRED,NONE
NC-CL-R-000835,NC-CL-S-000271,docs/09_collection/ga7-collection-registry-v1.md#G7-R07,docs/09_collection/ga7-collection-registry-v1.md,220,GA7,"Federation, Service and Denial Authority Targets",G7-R07,Distributed Denial-Key Custody,ENTITY,C7,C7,C7,ACQUISITION|SYNERGY|COMPLETION_LEGACY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,HEURISTIC_PROVISIONAL,CATEGORY_REVIEW_REQUIRED|ENTITY_MERGE_REQUIRED,NONE
NC-CL-R-000836,NC-CL-S-000271,docs/09_collection/ga7-collection-registry-v1.md#G7-R07,docs/09_collection/ga7-collection-registry-v1.md,220,GA7,"Federation, Service and Denial Authority Targets",G7-R07,Distributed Denial-Key Custody,CONTROL_CLAIM,C7,C7,C7,ACQUISITION|SYNERGY|COMPLETION_LEGACY,UNRESOLVED,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,HEURISTIC_PROVISIONAL,CATEGORY_REVIEW_REQUIRED|ENTITY_MERGE_REQUIRED,NONE
