source_row_id,source_key,source_file,source_line,arc,section,source_id,title,normalized_record_ids,entry_kinds,primary_domain,domain_tags,desire_phases,record_states,acquisition_text,integration_text,cost_text,loss_exit_text,ending_text,later_reuse_text,entity_id_candidate,subject_ids,host_id_candidate,current_holder,canon_tier,classification_basis,classification_reason,review_flags,canon_promotion
NC-CL-S-000230,docs/09_collection/ga6-collection-registry-v1.md#G6-R07,docs/09_collection/ga6-collection-registry-v1.md,256,GA6,"Operational Truth, Mandate and Authority Targets",G6-R07,Grey-Route and Local-Shelter Plan,NC-CL-R-000704|NC-CL-R-000705|NC-CL-R-000706|NC-CL-R-000707,ENTITY|CONTROL_CLAIM|STATE_TRANSITION|LOSS_OBLIGATION,C7,C7|C8,SYNERGY|COMPLETION_LEGACY,G,E615–622.,"additional 180,000–350,000 side-route capacity and 150,000–300,000 local shelter capacity under ideal ranges.","unsafe conversions, low medical support, destination limits and hostile capture.",,`G/L — partial success with stranded/failed groups`.,,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,HEURISTIC_PROVISIONAL,Automated provisional split; category-agent and PM semantic review required,CATEGORY_REVIEW_REQUIRED|ENTITY_MERGE_REQUIRED,NONE
NC-CL-S-000231,docs/09_collection/ga6-collection-registry-v1.md#G6-R08,docs/09_collection/ga6-collection-registry-v1.md,270,GA6,"Operational Truth, Mandate and Authority Targets",G6-R08,Bounded Continuity Synchronization Accord,NC-CL-R-000708|NC-CL-R-000709|NC-CL-R-000710,CONTROL_CLAIM|STATE_TRANSITION|LOSS_OBLIGATION,C7,C7,SYNERGY|COMPLETION_LEGACY,C,E623–630.,narrow safety/authentication/traffic synchronization without full manifest or political control.,Continuity Office gains operational legitimacy/data and some groups accept broader authority than others.,,"`C/G — useful, contested precedent; full override refused`.",,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,HEURISTIC_PROVISIONAL,Automated provisional split; category-agent and PM semantic review required,CATEGORY_REVIEW_REQUIRED|ENTITY_MERGE_REQUIRED,NONE
NC-CL-S-000232,docs/09_collection/ga6-collection-registry-v1.md#G6-R09,docs/09_collection/ga6-collection-registry-v1.md,284,GA6,"Operational Truth, Mandate and Authority Targets",G6-R09,Window A Mixed Manifest,NC-CL-R-000711|NC-CL-R-000712|NC-CL-R-000713,CONTROL_CLAIM|STATE_TRANSITION|LOSS_OBLIGATION,C7,C7,SYNERGY|COMPLETION_LEGACY,G,,distributed State functions plus high-risk/critical civilian groups.,neither State nor civilian side receives full priority; named exclusions/losses.,,`G/L`.,,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,HEURISTIC_PROVISIONAL,Automated provisional split; category-agent and PM semantic review required,CATEGORY_REVIEW_REQUIRED|ENTITY_MERGE_REQUIRED,NONE
NC-CL-S-000233,docs/09_collection/ga6-collection-registry-v1.md#G6-R10,docs/09_collection/ga6-collection-registry-v1.md,298,GA6,"Operational Truth, Mandate and Authority Targets",G6-R10,Window B Repair and Standing-Intent Plan,NC-CL-R-000714|NC-CL-R-000715|NC-CL-R-000716,CONTROL_CLAIM|STATE_TRANSITION|LOSS_OBLIGATION,C6,C6|C7,SYNERGY|COMPLETION_LEGACY,G,,"repair, delayed traffic and autonomous formation decisions.",one major outdated/misinterpreted plan failure.,,`G/L`.,,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,HEURISTIC_PROVISIONAL,Automated provisional split; category-agent and PM semantic review required,CATEGORY_REVIEW_REQUIRED|ENTITY_MERGE_REQUIRED,NONE
NC-CL-S-000234,docs/09_collection/ga6-collection-registry-v1.md#G6-R11,docs/09_collection/ga6-collection-registry-v1.md,312,GA6,"Operational Truth, Mandate and Authority Targets",G6-R11,Window C Sacrifice/Final Manifest,NC-CL-R-000717|NC-CL-R-000718|NC-CL-R-000719,CONTROL_CLAIM|STATE_TRANSITION|LOSS_OBLIGATION,C7,C7,SYNERGY|COMPLETION_LEGACY,G,,"final limited transit, Grey routes, local shelter and rearguard.","fixed defenses/thermal stores/hulls, holdouts and mass unresolved casualties.",,`G/L`.,,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,HEURISTIC_PROVISIONAL,Automated provisional split; category-agent and PM semantic review required,CATEGORY_REVIEW_REQUIRED|ENTITY_MERGE_REQUIRED,NONE
NC-CL-S-000235,docs/09_collection/ga6-collection-registry-v1.md#G6-R12,docs/09_collection/ga6-collection-registry-v1.md,326,GA6,"Operational Truth, Mandate and Authority Targets",G6-R12,Survivor/Holdout Obligation Network,NC-CL-R-000720|NC-CL-R-000721|NC-CL-R-000722|NC-CL-R-000723,ENTITY|CONTROL_CLAIM|STATE_TRANSITION|LOSS_OBLIGATION,C1,C1|C6|C7,ACQUISITION|SYNERGY|COMPLETION_LEGACY,C,E655–667.,"contact, supplies, rescue attempts, surrender/prisoner/occupation terms and future claims.",wider fronts/resources receive less; not all obligations fulfilled.,,`C/G/L`.,,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,HEURISTIC_PROVISIONAL,Automated provisional split; category-agent and PM semantic review required,CATEGORY_REVIEW_REQUIRED|ENTITY_MERGE_REQUIRED,NONE
NC-CL-S-000236,docs/09_collection/ga6-collection-registry-v1.md#G6-R13,docs/09_collection/ga6-collection-registry-v1.md,340,GA6,"Operational Truth, Mandate and Authority Targets",G6-R13,Public Orpheus After-Action Finding,NC-CL-R-000724|NC-CL-R-000725|NC-CL-R-000726,CONTROL_CLAIM|STATE_TRANSITION|LOSS_OBLIGATION,C7,C7,SYNERGY|COMPLETION_LEGACY,G,E668–674.,,"political rupture, incomplete attribution, privacy and litigation.",,"`G — plural finding, not final moral verdict`.",,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,HEURISTIC_PROVISIONAL,Automated provisional split; category-agent and PM semantic review required,CATEGORY_REVIEW_REQUIRED|ENTITY_MERGE_REQUIRED,NONE
NC-CL-S-000237,docs/09_collection/ga6-collection-registry-v1.md#G6-R14,docs/09_collection/ga6-collection-registry-v1.md,354,GA6,"Operational Truth, Mandate and Authority Targets",G6-R14,Emergency Route/Manifest Reform Package,NC-CL-R-000727|NC-CL-R-000728|NC-CL-R-000729|NC-CL-R-000730,ENTITY|CONTROL_CLAIM|STATE_TRANSITION|LOSS_OBLIGATION,C7,C7|C8,ACQUISITION|SYNERGY|COMPLETION_LEGACY,C,E683–690 from current and original evidence.,"future mixed access, public uncertainty, representation, holdouts, hull sacrifice and bounded override rules.","slower operations, compliance burden and centralist/localist opposition.",,`C/G — reform begins; enforcement uneven`. --,,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,HEURISTIC_PROVISIONAL,Automated provisional split; category-agent and PM semantic review required,CATEGORY_REVIEW_REQUIRED|ENTITY_MERGE_REQUIRED,NONE
NC-CL-S-000238,docs/09_collection/ga6-collection-registry-v1.md#G6-A01,docs/09_collection/ga6-collection-registry-v1.md,372,GA6,"Institutional, Ship and Infrastructure Survival/Loss Targets",G6-A01,Distributed Compact Command Function,NC-CL-R-000731|NC-CL-R-000732|NC-CL-R-000733|NC-CL-R-000734,RELATIONSHIP|CONTROL_CLAIM|STATE_TRANSITION|LOSS_OBLIGATION,C7,C7,SYNERGY|COMPLETION_LEGACY,G,,enough command survives across several ships/nodes.,"slower, incomplete and politically split.",,`G/L`.,,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,HEURISTIC_PROVISIONAL,Automated provisional split; category-agent and PM semantic review required,CATEGORY_REVIEW_REQUIRED|ENTITY_MERGE_REQUIRED,NONE
NC-CL-S-000239,docs/09_collection/ga6-collection-registry-v1.md#G6-A02,docs/09_collection/ga6-collection-registry-v1.md,386,GA6,"Institutional, Ship and Infrastructure Survival/Loss Targets",G6-A02,Distributed Treasury/Payment Function,NC-CL-R-000735|NC-CL-R-000736,STATE_TRANSITION|LOSS_OBLIGATION,C5,C5,SYNERGY|COMPLETION_LEGACY,G,,preserves some salaries/pensions/supply payments after central convoy breakup.,"identity gaps, regional inequality and lost clearing capacity.",,`G/L`.,,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,HEURISTIC_PROVISIONAL,Automated provisional split; category-agent and PM semantic review required,CATEGORY_REVIEW_REQUIRED|ENTITY_MERGE_REQUIRED,NONE
NC-CL-S-000240,docs/09_collection/ga6-collection-registry-v1.md#G6-A03,docs/09_collection/ga6-collection-registry-v1.md,397,GA6,"Institutional, Ship and Infrastructure Survival/Loss Targets",G6-A03,Distributed Registry/Identity Function,NC-CL-R-000737|NC-CL-R-000738|NC-CL-R-000739,STATE_TRANSITION|LOSS_OBLIGATION|NARRATIVE_PROMISE,C5,C5,ACQUISITION|SYNERGY|COMPLETION_LEGACY,G,,keeps some identity/citizenship/claims systems alive.,"inconsistent copies, missing people and local divergence.",,`G/L`.,,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,HEURISTIC_PROVISIONAL,Automated provisional split; category-agent and PM semantic review required,CATEGORY_REVIEW_REQUIRED|ENTITY_MERGE_REQUIRED,NONE
NC-CL-S-000241,docs/09_collection/ga6-collection-registry-v1.md#G6-A04,docs/09_collection/ga6-collection-registry-v1.md,408,GA6,"Institutional, Ship and Infrastructure Survival/Loss Targets",G6-A04,Distributed Hospital/Medical Production Function,NC-CL-R-000740|NC-CL-R-000741,STATE_TRANSITION|LOSS_OBLIGATION,C5,C5,SYNERGY|COMPLETION_LEGACY,G,,several hospital/production teams and modules disperse.,at least one hospital ship/team/module is lost or rendered nonfunctional.,,`G/L`.,,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,HEURISTIC_PROVISIONAL,Automated provisional split; category-agent and PM semantic review required,CATEGORY_REVIEW_REQUIRED|ENTITY_MERGE_REQUIRED,NONE
NC-CL-S-000242,docs/09_collection/ga6-collection-registry-v1.md#G6-A05,docs/09_collection/ga6-collection-registry-v1.md,419,GA6,"Institutional, Ship and Infrastructure Survival/Loss Targets",G6-A05,Distributed Continuity/Authentication Function,NC-CL-R-000742|NC-CL-R-000743|NC-CL-R-000744,CONTROL_CLAIM|STATE_TRANSITION|LOSS_OBLIGATION,C5,C5|C6,SYNERGY|COMPLETION_LEGACY,G,,prevents total command/identity collapse.,Continuity Office influence and incomplete plural trust.,,`G/R`.,,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,HEURISTIC_PROVISIONAL,Automated provisional split; category-agent and PM semantic review required,CATEGORY_REVIEW_REQUIRED|ENTITY_MERGE_REQUIRED,NONE
NC-CL-S-000243,docs/09_collection/ga6-collection-registry-v1.md#G6-A06,docs/09_collection/ga6-collection-registry-v1.md,430,GA6,"Institutional, Ship and Infrastructure Survival/Loss Targets",G6-A06,Heavy Hull/Support Sacrifice Set,NC-CL-R-000745|NC-CL-R-000746,STATE_TRANSITION|SET,C5,C5,COMPLETION_LEGACY,L,,,,,`L — permanent strategic loss`.,,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,HEURISTIC_PROVISIONAL,Automated provisional split; category-agent and PM semantic review required,CATEGORY_REVIEW_REQUIRED|ENTITY_MERGE_REQUIRED,NONE
NC-CL-S-000244,docs/09_collection/ga6-collection-registry-v1.md#G6-A07,docs/09_collection/ga6-collection-registry-v1.md,441,GA6,"Institutional, Ship and Infrastructure Survival/Loss Targets",G6-A07,First Ship Orpheus State,NC-CL-R-000747|NC-CL-R-000748,ENTITY|STATE_TRANSITION,C5,C5,SYNERGY|COMPLETION_LEGACY,G,,,,,`G/L — meaningful irreversible transformation; exact fate open before scene cards`.,,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,HEURISTIC_PROVISIONAL,Automated provisional split; category-agent and PM semantic review required,CATEGORY_REVIEW_REQUIRED|ENTITY_MERGE_REQUIRED,NONE
NC-CL-S-000245,docs/09_collection/ga6-collection-registry-v1.md#G6-A08,docs/09_collection/ga6-collection-registry-v1.md,452,GA6,"Institutional, Ship and Infrastructure Survival/Loss Targets",G6-A08,Orpheus Node/Defense/Thermal Capacity,NC-CL-R-000749|NC-CL-R-000750|NC-CL-R-000751,ENTITY|STATE_TRANSITION|LOSS_OBLIGATION,C5,C5|C8,SYNERGY|COMPLETION_LEGACY,G,,enables Windows A/B/C.,"permanent capacity reduction, damaged route and local strategic vulnerability.",,`G/L — route remains limited or temporarily closed after operation`.,,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,HEURISTIC_PROVISIONAL,Automated provisional split; category-agent and PM semantic review required,CATEGORY_REVIEW_REQUIRED|ENTITY_MERGE_REQUIRED,NONE
NC-CL-S-000246,docs/09_collection/ga6-collection-registry-v1.md#G6-A09,docs/09_collection/ga6-collection-registry-v1.md,463,GA6,"Institutional, Ship and Infrastructure Survival/Loss Targets",G6-A09,Major Civilian Convoy Loss,NC-CL-R-000752|NC-CL-R-000753,ENTITY|STATE_TRANSITION,C5,C5,ACQUISITION|COMPLETION_LEGACY,L,,,,,"`L — named, witnessed and present in aftermath/claims`.",,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,HEURISTIC_PROVISIONAL,Automated provisional split; category-agent and PM semantic review required,CATEGORY_REVIEW_REQUIRED|ENTITY_MERGE_REQUIRED,NONE
NC-CL-S-000247,docs/09_collection/ga6-collection-registry-v1.md#G6-A10,docs/09_collection/ga6-collection-registry-v1.md,474,GA6,"Institutional, Ship and Infrastructure Survival/Loss Targets",G6-A10,Wider-Front Consequence,NC-CL-R-000754,STATE_TRANSITION,C5,C5,SYNERGY|COMPLETION_LEGACY,L,,direct GA7/wider-war consequence.,,,`L — not treated as off-screen footnote`. --,,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,HEURISTIC_PROVISIONAL,Automated provisional split; category-agent and PM semantic review required,CATEGORY_REVIEW_REQUIRED|ENTITY_MERGE_REQUIRED,NONE
NC-CL-S-000248,docs/09_collection/ga6-collection-registry-v1.md#G6-M01,docs/09_collection/ga6-collection-registry-v1.md,489,GA6,"Mystery, History and Thematic Payoff Targets",G6-M01,Original Orpheus Mixed-Window Alternative,NC-CL-R-000755|NC-CL-R-000756,STATE_TRANSITION|NARRATIVE_PROMISE,C5,C5,DISCOVERY|COMPLETION_LEGACY,G,E675–682.,,,,`G/R — major M-007 payoff`.,,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,HEURISTIC_PROVISIONAL,Automated provisional split; category-agent and PM semantic review required,CATEGORY_REVIEW_REQUIRED|ENTITY_MERGE_REQUIRED,NONE
NC-CL-S-000249,docs/09_collection/ga6-collection-registry-v1.md#G6-M02,docs/09_collection/ga6-collection-registry-v1.md,500,GA6,"Mystery, History and Thematic Payoff Targets",G6-M02,Original Security/Information Confidence Suppression,NC-CL-R-000757|NC-CL-R-000758|NC-CL-R-000759,STATE_TRANSITION|LOSS_OBLIGATION|NARRATIVE_PROMISE,C7,C7,DISCOVERY|SYNERGY|COMPLETION_LEGACY,G,E675–682 through records/witnesses.,proves uncertainty/alternatives were narrowed or withheld.,does not erase credible infiltration and State-risk concerns.,,`G/R`.,,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,HEURISTIC_PROVISIONAL,Automated provisional split; category-agent and PM semantic review required,CATEGORY_REVIEW_REQUIRED|ENTITY_MERGE_REQUIRED,NONE
NC-CL-S-000250,docs/09_collection/ga6-collection-registry-v1.md#G6-M03,docs/09_collection/ga6-collection-registry-v1.md,514,GA6,"Mystery, History and Thematic Payoff Targets",G6-M03,Archive Historical-Loss Classification,NC-CL-R-000760|NC-CL-R-000761,STATE_TRANSITION|NARRATIVE_PROMISE,C7,C7,DISCOVERY|SYNERGY|COMPLETION_LEGACY,G,E668–674.,advances Archive/Seed value conflict.,,,`G/R`.,,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,HEURISTIC_PROVISIONAL,Automated provisional split; category-agent and PM semantic review required,CATEGORY_REVIEW_REQUIRED|ENTITY_MERGE_REQUIRED,NONE
NC-CL-S-000251,docs/09_collection/ga6-collection-registry-v1.md#G6-M04,docs/09_collection/ga6-collection-registry-v1.md,528,GA6,"Mystery, History and Thematic Payoff Targets",G6-M04,P-001 Original Responsibility Record,NC-CL-R-000762|NC-CL-R-000763|NC-CL-R-000764,CONTROL_CLAIM|STATE_TRANSITION|NARRATIVE_PROMISE,C1,C1,DISCOVERY|COMPLETION_LEGACY,G,"public testimony, orders, source confidence and systemic context.",,,,`G — responsibility contextualized and retained`.,,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,HEURISTIC_PROVISIONAL,Automated provisional split; category-agent and PM semantic review required,CATEGORY_REVIEW_REQUIRED|ENTITY_MERGE_REQUIRED,NONE
NC-CL-S-000252,docs/09_collection/ga6-collection-registry-v1.md#G6-M05,docs/09_collection/ga6-collection-registry-v1.md,539,GA6,"Mystery, History and Thematic Payoff Targets",G6-M05,P-001 Connective Pattern,NC-CL-R-000765|NC-CL-R-000766,STATE_TRANSITION|NARRATIVE_PROMISE,C7,C7,DISCOVERY|SYNERGY|COMPLETION_LEGACY,C,,,,,`C/R — unrecorded-connector mystery strengthened`.,,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,HEURISTIC_PROVISIONAL,Automated provisional split; category-agent and PM semantic review required,CATEGORY_REVIEW_REQUIRED|ENTITY_MERGE_REQUIRED,NONE
NC-CL-S-000253,docs/09_collection/ga6-collection-registry-v1.md#G6-M06,docs/09_collection/ga6-collection-registry-v1.md,547,GA6,"Mystery, History and Thematic Payoff Targets",G6-M06,Blood Admiral Record Drift,NC-CL-R-000767|NC-CL-R-000768|NC-CL-R-000769|NC-CL-R-000770,ENTITY|CONTROL_CLAIM|STATE_TRANSITION|NARRATIVE_PROMISE,C1,C1,DISCOVERY|SYNERGY|COMPLETION_LEGACY,T,,GA7 launch.,,,`T/I — record no longer maps cleanly to one person`.,,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,HEURISTIC_PROVISIONAL,Automated provisional split; category-agent and PM semantic review required,CATEGORY_REVIEW_REQUIRED|ENTITY_MERGE_REQUIRED,NONE
NC-CL-S-000254,docs/09_collection/ga6-collection-registry-v1.md#G6-I01,docs/09_collection/ga6-collection-registry-v1.md,558,GA6,"Mystery, History and Thematic Payoff Targets",G6-I01,“Second Orpheus” Public Memory,NC-CL-R-000771|NC-CL-R-000772|NC-CL-R-000773,STATE_TRANSITION|LOSS_OBLIGATION|NARRATIVE_PROMISE,C7,C7,DISCOVERY|COMPLETION_LEGACY,R,,,no single public account represents survivors/holdouts/institutions.,,"`R/G — plural memory, active political weapon`.",,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,HEURISTIC_PROVISIONAL,Automated provisional split; category-agent and PM semantic review required,CATEGORY_REVIEW_REQUIRED|ENTITY_MERGE_REQUIRED,NONE
NC-CL-S-000255,docs/09_collection/ga6-collection-registry-v1.md#G6-I02,docs/09_collection/ga6-collection-registry-v1.md,569,GA6,"Mystery, History and Thematic Payoff Targets",G6-I02,Distributed Sacrifice Principle,NC-CL-R-000774|NC-CL-R-000775|NC-CL-R-000776,STATE_TRANSITION|LOSS_OBLIGATION|NARRATIVE_PROMISE,C7,C7,DISCOVERY|SYNERGY|COMPLETION_LEGACY,G,functions/ships/authority dispersed instead of preserving one center.,later war and final Seed distribution.,"unequal capacity, higher friction and abandoned regions/groups.",,`G`. --,,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,HEURISTIC_PROVISIONAL,Automated provisional split; category-agent and PM semantic review required,CATEGORY_REVIEW_REQUIRED|ENTITY_MERGE_REQUIRED,NONE
NC-CL-S-000256,docs/09_collection/ga7-collection-registry-v1.md#G7-P01,docs/09_collection/ga7-collection-registry-v1.md,30,GA7,Route-War People and Relationship Targets,G7-P01,H-001 as Bounded Route Coordinator,NC-CL-R-000777|NC-CL-R-000778|NC-CL-R-000779|NC-CL-R-000780,ENTITY|RELATIONSHIP|STATE_TRANSITION|LOSS_OBLIGATION,C1,C1|C8,SYNERGY|COMPLETION_LEGACY,G,E705–710 under federation emergency mandate.,"route models, obligations, convoy/closure coordination.","public accountability, removal/suspension and no personal veto over local/affected regions.",,`G/R/L — singular emergency office ended or narrowed; H-001 remains independent political/logistics actor`.,,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,HEURISTIC_PROVISIONAL,Automated provisional split; category-agent and PM semantic review required,CATEGORY_REVIEW_REQUIRED|ENTITY_MERGE_REQUIRED,NONE
NC-CL-S-000257,docs/09_collection/ga7-collection-registry-v1.md#G7-P02,docs/09_collection/ga7-collection-registry-v1.md,44,GA7,Route-War People and Relationship Targets,G7-P02,RF-L01 Federation Delegate,NC-CL-R-000781|NC-CL-R-000782|NC-CL-R-000783|NC-CL-R-000784,ENTITY|RELATIONSHIP|STATE_TRANSITION|LOSS_OBLIGATION,C1,C1,SYNERGY|COMPLETION_LEGACY,G,,"member mandates, affected-region standing, removal/appeal and burden rules.","delay, free-riding and weak-node abandonment.",,`G — federation authority not reducible to H-001`.,,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,HEURISTIC_PROVISIONAL,Automated provisional split; category-agent and PM semantic review required,CATEGORY_REVIEW_REQUIRED|ENTITY_MERGE_REQUIRED,NONE
NC-CL-S-000258,docs/09_collection/ga7-collection-registry-v1.md#G7-P03,docs/09_collection/ga7-collection-registry-v1.md,55,GA7,Route-War People and Relationship Targets,G7-P03,RF-L02 Continuity Corridor Administrator,NC-CL-R-000785|NC-CL-R-000786|NC-CL-R-000787|NC-CL-R-000788,ENTITY|RELATIONSHIP|STATE_TRANSITION|LOSS_OBLIGATION,C1,C1|C8,SYNERGY|COMPLETION_LEGACY,C,,central minimum food/medical/authentication corridors and selective interoperability.,"identity/risk freezes, route ranking and central key expansion.",,`C/G — useful rival system with stronger future legitimacy`.,,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,HEURISTIC_PROVISIONAL,Automated provisional split; category-agent and PM semantic review required,CATEGORY_REVIEW_REQUIRED|ENTITY_MERGE_REQUIRED,NONE
NC-CL-S-000259,docs/09_collection/ga7-collection-registry-v1.md#G7-P04,docs/09_collection/ga7-collection-registry-v1.md,66,GA7,Route-War People and Relationship Targets,G7-P04,RF-L03 Scorched Route Commander,NC-CL-R-000789|NC-CL-R-000790|NC-CL-R-000791|NC-CL-R-000792,ENTITY|RELATIONSHIP|STATE_TRANSITION|LOSS_OBLIGATION,C1,C1|C8,SYNERGY|COMPLETION_LEGACY,C,,"real anti-capture defense, key/charge network and title/doctrine succession.",coercive/unauthorized denial and community division.,,"`C/L — faction splits, commander remains rival/captured/independent; not all acts attributed to H-001`.",,UNRESOLVED,UNRESOLVED,UNKNOWN,UNRESOLVED,UNRESOLVED,HEURISTIC_PROVISIONAL,Automated provisional split; category-agent and PM semantic review required,CATEGORY_REVIEW_REQUIRED|ENTITY_MERGE_REQUIRED,NONE
